Unique_ID,Finance,Production,Reserves / Exploration / Acquisitions / Mergers / Divestments,Environment / Regulatory / Geopolitics,Alternative Energy / Lower Carbon,Oil Price / Natural Gas Price / Gasoline Price
PQ-2794599232,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2737530948,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2734795035,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2732255776,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2731014111,Positive,Positive,Neutral,Neutral,Positive,Positive
PQ-2730948947,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2730875330,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2730864235,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2730530812,Positive,Positive,Neutral,Negative,Neutral,Positive
PQ-2728549024,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2728485787,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2727610098,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2726789233,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2725594900,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2725367743,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2725177870,Neutral,Neutral,Positive,Positive,Positive,Neutral
PQ-2720490019,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2718529781,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2718099647,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2716267371,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2716784619,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2712368036,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2709612245,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2708074071,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2699904559,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2697255032,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2697219657,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2696908574,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2695217448,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2679791795,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2676208382,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2676179740,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2794091670,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2794091226,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2673663455,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2673324948,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2672330708,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2664511759,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2663581550,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2663581091,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2663135240,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2663135131,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2659017709,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2658482286,Neutral,Neutral,Neutral,Neutral,Positive,Positive
PQ-2654391791,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2793851000,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2651920319,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2650165416,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2648324214,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2648319981,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2645397876,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2641207098,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2641206059,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2638299928,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2636858734,Neutral,Neutral,Neutral,Negative,Neutral,Positive
PQ-2635748365,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2635340306,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2635266406,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2637693028,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2634722016,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2635235941,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2634349423,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2634349385,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2634819395,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2634100414,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2634077078,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2633635235,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2634378831,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2633520774,Negative,Negative,Negative,Negative,Neutral,Neutral
PQ-2633345787,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2633188629,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2633008532,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2629103253,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2626791197,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2626284319,Positive,Neutral,Neutral,Positive,Positive,Positive
PQ-2625974407,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2623910075,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2622321552,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2618814994,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2613819661,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2610074465,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2607588763,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2606868941,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2606396850,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2603910157,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2596530687,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2595041665,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2591999258,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2591160472,Positive,Neutral,Neutral,Neutral,Positive,Positive
PQ-2591049308,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2591001991,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2586257130,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2585849024,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2585805458,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2583947366,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2583743053,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2579427043,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2579071194,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2578715590,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2578700493,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2576697947,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2574996790,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2574258057,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2574035735,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2573802391,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2572825853,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2572204348,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2572195633,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2572188108,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2571872466,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2567925243,Neutral,Neutral,Neutral,Neutral,Positive,Neutral
PQ-2567795276,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2561030682,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2557512872,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2555268779,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2560493142,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2549320805,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2548654125,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2548394829,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2540046181,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2539906572,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2539482641,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2537109181,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2537070647,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2536662985,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2531473026,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2531324894,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2531153228,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2528368199,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2528274557,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2767061299,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2518901807,Positive,Neutral,Neutral,Neutral,Neutral,Positive
PQ-2518642626,Positive,Neutral,Neutral,Neutral,Neutral,Positive
PQ-2516048226,Neutral,Neutral,Neutral,Negative,Neutral,Positive
PQ-2515568056,Neutral,Neutral,Positive,Negative,Neutral,Positive
PQ-2514263173,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2513985953,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2513979406,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2509156574,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2508847070,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2508825441,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2497895328,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2491854937,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2490148625,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2489046366,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2485384535,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2480011920,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2480011792,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2479906884,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2479906122,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2479737224,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2478764296,Neutral,Positive,Positive,Neutral,Neutral,Neutral
PQ-2478222689,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2473960339,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2473435885,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2472950113,Negative,Negative,Negative,Neutral,Neutral,Negative
PQ-2471035335,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2471034477,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2471113316,Neutral,Positive,Positive,Neutral,Neutral,Neutral
PQ-2470885122,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2470881893,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2470557251,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2470149919,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2467233225,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2459137923,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2458929248,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2458348035,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2458347953,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2457491997,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2457312103,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2454563690,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2454327846,Negative,Negative,Neutral,Neutral,Neutral,Negative
PQ-2453683459,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2448682116,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2447022002,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2446202734,Negative,Negative,Neutral,Positive,Neutral,Negative
PQ-2445259662,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2444885402,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2444185296,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2443910600,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2442694837,Neutral,Negative,Neutral,Positive,Positive,Neutral
PQ-2442433683,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2441706684,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2439129406,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2439128431,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2436263970,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2436777551,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2436268783,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2434909968,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2430513992,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2430038929,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2429093191,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2428809678,Positive,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2428803833,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2426935602,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2426747084,Negative,Negative,Neutral,Neutral,Neutral,Negative
PQ-2424526725,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2422296792,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2420648588,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2418523954,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2417983118,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2415792023,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2414582108,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2414552196,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2414623079,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2413301368,Negative,Neutral,Negative,Positive,Neutral,Negative
PQ-2413229345,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2412798916,Negative,Negative,Negative,Positive,Positive,Negative
PQ-2411120191,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2410927665,Negative,Negative,Neutral,Positive,Neutral,Negative
PQ-2410606776,Negative,Negative,Neutral,Neutral,Neutral,Negative
PQ-2410321551,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2398519352,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2397943013,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2396474394,Positive,Neutral,Neutral,Neutral,Neutral,Negative
PQ-2395456884,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2395333770,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2395206254,Negative,Negative,Neutral,Neutral,Neutral,Negative
PQ-2393720337,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2393258832,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2393250959,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2393244245,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2385545404,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2383658410,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2377738991,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2367463486,Neutral,Neutral,Negative,Negative,Neutral,Neutral
PQ-2367458875,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2361958589,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
PQ-2377184835,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2377184755,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2377183973,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2377183264,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2353921308,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
PQ-2354623816,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2353566334,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2350780648,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2350762315,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2350534583,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2350179355,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2350178385,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2342968310,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2342330200,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2338221974,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2337883523,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2394962464,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2327201061,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2327146310,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2327145666,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2324503644,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2319366487,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2316968969,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2316551059,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2311444292,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2311280728,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2310592739,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2310534705,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2310533341,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2310175704,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2309662395,Negative,Negative,Neutral,Neutral,Neutral,Negative
PQ-2307901544,Neutral,Neutral,Neutral,Positive,Neutral,Neutral
PQ-2306922601,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2307188279,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2305397313,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2305245602,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2303678009,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2300867060,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2300522176,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2300507429,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2299318269,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2296506432,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2295320118,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2287064873,Positive,Positive,Positive,Neutral,Positive,Neutral
PQ-2287059851,Positive,Positive,Positive,Neutral,Positive,Neutral
PQ-2286635424,Positive,Positive,Positive,Neutral,Neutral,Neutral
PQ-2283770077,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2463687415,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2282298894,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2282283695,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2281013778,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2280635693,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2282353358,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2280205723,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2275701201,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2274761699,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2274069207,Positive,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2272863772,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2272477623,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2272476627,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2272847477,Positive,Positive,Positive,Neutral,Neutral,Neutral
PQ-2272036418,Positive,Positive,Positive,Neutral,Neutral,Positive
PQ-2271833774,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2268899514,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2463580737,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2268739251,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2268592372,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2265019314,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2261996347,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2261279960,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2399952441,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2257088783,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2257088132,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2256018016,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2238458473,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2238246899,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2238046543,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2402425349,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2229495532,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2229019635,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-2229010582,Neutral,Neutral,Neutral,Positive,Positive,Neutral
PQ-3048092830,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-3039180370,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-3013854293,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2925790810,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2956471505,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2925375970,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2924929600,Positive,Positive,Positive,Neutral,Neutral,Positive
PQ-2924746959,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2921743858,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2918359782,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2918138505,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2907205879,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2904658694,Neutral,Positive,Positive,Neutral,Neutral,Neutral
PQ-2900867968,Neutral,Neutral,Positive,Neutral,Neutral,Neutral
PQ-2900052447,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2895069498,Positive,Positive,Positive,Neutral,Positive,Positive
PQ-2892178722,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2891979331,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2887582941,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2885662350,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2883329137,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2877348157,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2876341050,Neutral,Neutral,Neutral,Neutral,Neutral,Positive
PQ-2876238297,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2874046249,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2873256893,Positive,Positive,Positive,Neutral,Neutral,Neutral
PQ-2872818384,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2866772139,Neutral,Neutral,Neutral,Negative,Neutral,Neutral
PQ-2865303085,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2835767396,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2835513712,Positive,Positive,Neutral,Neutral,Neutral,Positive
PQ-2834390745,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
PQ-2833831621,Neutral,Positive,Neutral,Neutral,Neutral,Neutral
PQ-2807720135,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
