,Unique_ID,Ticker,Source,Date,Article Headline,Neutral,Positive,Negative
4205,IR-4339,OXY,Investment Research,2020-11-19,Reiterating HOLD following 3Q20 results,0.13107307620036104,0.44876212572368485,0.42016478690008324
4206,IR-434,DVN,Investment Research,2023-02-19,Devon Energy Corporation,0.33804660279522925,0.15172525133718462,0.5102281294324819
4207,IR-4340,MPC,Investment Research,2020-11-18,MPC: A6 Report for 11/18/2020,0.03414246426629169,0.4497360427464758,0.5161215125450066
4208,IR-4341,HES,Investment Research,2020-11-14,Hess Corporation,0.2949042818509042,0.29235441972398096,0.41274129713161123
4209,IR-4342,XOM,Investment Research,2020-11-14,Exxon Mobil Corporation,0.14071976941906744,0.5110075975664787,0.3482726344631778
4210,IR-4343,BP,Investment Research,2020-11-14,BP p.l.c.,0.27071692115243745,0.2396798336549717,0.4896032356602304
4211,IR-4344,TTE,Investment Research,2020-11-14,TOTAL SE,0.2914589607321164,0.20897015973049052,0.4995708803043646
4212,IR-4345,VLO,Investment Research,2020-11-14,Valero Energy Corporation,0.16090273155885584,0.38203339979929085,0.4570638627252158
4213,IR-4346,PSX,Investment Research,2020-11-14,Phillips 66,0.13425815839539557,0.2909637346096775,0.5747781046392286
4214,IR-4347,SHEL,Investment Research,2020-11-14,Royal Dutch Shell plc,0.19316009579993346,0.3230092152405311,0.4838306738392395
4215,IR-4348,MPC,Investment Research,2020-11-14,Marathon Petroleum Corporation,0.16172242619925076,0.3991259856459995,0.43915158944825333
4216,IR-4349,OXY,Investment Research,2020-11-14,Occidental Petroleum Corporation,0.17813176068624384,0.40477977315650177,0.4170884677748147
4217,IR-435,EOG,Investment Research,2023-02-19,"EOG Resources, Inc.",0.353704272562431,0.1783758082634045,0.4679199176737004
4218,IR-4350,OXY,Investment Research,2020-11-11,Occidental Petroleum Corporation,0.18240412378585652,0.3913485372046891,0.42624734268572767
4219,IR-4351,MPC,Investment Research,2020-11-11,MPC: A6 Report for 11/11/2020,0.033345345806862624,0.453079811164311,0.5135748420975038
4220,IR-4352,OXY,Investment Research,2020-11-10,Occidental Petroleum Corporation,0.13579033481839456,0.38866182632352175,0.4755478543474486
4221,IR-4353,HES,Investment Research,2020-11-10,Hess Corporation,0.23240835067669027,0.33763563353568316,0.4299560276497352
4222,IR-4354,VLO,Investment Research,2020-11-09,Valero Energy Corporation,0.15018761946874506,0.41876581727581863,0.4310465669807266
4223,IR-4355,PSX,Investment Research,2020-11-09,Reaffirming BUY following third-quarter 2020 results,0.11010781195587836,0.337263211966134,0.5526289767943896
4224,IR-4356,PSX,Investment Research,2020-11-07,Phillips 66,0.1321987549171728,0.3181993417332278,0.5496018866405767
4225,IR-4357,MPC,Investment Research,2020-11-07,Marathon Petroleum Corporation,0.1617474774312642,0.4236477034476896,0.4146048145161735
4226,IR-4358,HES,Investment Research,2020-11-07,Hess Corporation,0.26133132472427356,0.3389740328097509,0.3996946443286207
4227,IR-4359,SHEL,Investment Research,2020-11-07,Royal Dutch Shell plc,0.18533407759797924,0.332292100031148,0.48237381809774565
4228,IR-436,PDCE,Investment Research,2023-02-19,"PDC Energy, Inc.",0.3145521712075505,0.27127576246857643,0.41417208769255215
4229,IR-4360,VLO,Investment Research,2020-11-07,Valero Energy Corporation,0.14184006893386444,0.4042102743147148,0.4539496602697505
4230,IR-4361,TTE,Investment Research,2020-11-07,TOTAL SE,0.2553736316587995,0.2622963443179341,0.4823300228180254
4231,IR-4362,OXY,Investment Research,2020-11-07,Occidental Petroleum Corporation,0.17679995244466945,0.37210027084342745,0.4510997766138692
4232,IR-4363,XOM,Investment Research,2020-11-07,Exxon Mobil Corporation,0.11571151639024417,0.5533055562215546,0.3309829243355327
4233,IR-4364,BP,Investment Research,2020-11-07,BP p.l.c.,0.21879608841503367,0.3041682026403792,0.47703570554799896
4234,IR-4365,MPC,Investment Research,2020-11-06,Marathon Petroleum Corporation,0.1620133623170356,0.4157518691693743,0.4222347754985094
4235,IR-4366,XOM,Investment Research,2020-11-06,Reaffirming HOLD following 3Q20 results,0.06047451724721627,0.4158456406810067,0.5236798426644369
4236,IR-4367,PSX,Investment Research,2020-11-05,Phillips 66,0.11598639529855813,0.32548660784959793,0.558527003206751
4237,IR-4368,SHEL,Investment Research,2020-11-05,Reaffirming BUY following 3Q20 results,0.13373022649267857,0.338940964165059,0.527328833937645
4238,IR-4369,MPC,Investment Research,2020-11-04,MPC: A6 Report for 11/04/2020,0.03437117660152061,0.4463749405528818,0.5192538824464593
4239,IR-437,PXD,Investment Research,2023-02-19,Pioneer Natural Resources Company,0.3668724070820544,0.12900716557891834,0.5041204208715094
4240,IR-4370,TTE,Investment Research,2020-11-03,TOTAL SE,0.2551588259418221,0.26427730715230985,0.4805638653171413
4241,IR-4371,HES,Investment Research,2020-11-03,Downgrading to HOLD following 3Q20 results,0.12691432060673832,0.3156632220372558,0.5574224563315511
4242,IR-4372,XOM,Investment Research,2020-11-02,Exxon Mobil Corporation,0.11144020020340879,0.5533437052638166,0.33521610653648776
4243,IR-4373,MPC,Investment Research,2020-11-02,Marathon Petroleum Corporation,0.1827771239914,0.3047486699393226,0.512474194686446
4244,IR-4374,SHEL,Investment Research,2020-11-02,Royal Dutch Shell plc,0.19294600681785276,0.34244671672144356,0.4646072890609503
4245,IR-4375,TTE,Investment Research,2020-11-02,TOTAL SE,0.2560178117607446,0.23344101296628222,0.5105411633849144
4246,IR-4376,HES,Investment Research,2020-10-31,Hess Corporation,0.24633712005904979,0.332507670753532,0.42115519578672117
4247,IR-4377,XOM,Investment Research,2020-10-31,Exxon Mobil Corporation,0.05489932528386513,0.500589037210577,0.4445116332111259
4248,IR-4378,BP,Investment Research,2020-10-31,BP p.l.c.,0.22795182236415498,0.2895776955410838,0.4824704638517955
4249,IR-4379,TTE,Investment Research,2020-10-31,TOTAL SE,0.2843392497914679,0.2685499023920035,0.44711085814325247
4250,IR-438,COP,Investment Research,2023-02-19,ConocoPhillips,0.30282271692627355,0.12216251872872051,0.5750147701290093
4251,IR-4380,VLO,Investment Research,2020-10-31,Valero Energy Corporation,0.131977755524632,0.41480565091802013,0.4532165808810128
4252,IR-4381,SHEL,Investment Research,2020-10-31,Royal Dutch Shell plc,0.1778025571256876,0.2213030532002449,0.6008943766355515
4253,IR-4382,OXY,Investment Research,2020-10-31,Occidental Petroleum Corporation,0.17679995244466945,0.37210027084342745,0.4510997766138692
4254,IR-4383,PSX,Investment Research,2020-10-31,Phillips 66,0.13360527623444796,0.3330252176588949,0.5333695141050745
4255,IR-4384,MPC,Investment Research,2020-10-31,Marathon Petroleum Corporation,0.1754361018538475,0.41845071636554265,0.40611319419824415
4256,IR-4385,PSX,Investment Research,2020-10-31,Phillips 66,0.13360527623444796,0.3330252176588949,0.5333695141050745
4257,IR-4386,SHEL,Investment Research,2020-10-31,Royal Dutch Shell plc,0.1778025571256876,0.2213030532002449,0.6008943766355515
4258,IR-4387,XOM,Investment Research,2020-10-31,Exxon Mobil Corporation,0.05489932528386513,0.500589037210577,0.4445116332111259
4259,IR-4388,BP,Investment Research,2020-10-30,BP p.l.c.,0.23006939208682844,0.28672551462317214,0.48320510402760086
4260,IR-4389,HES,Investment Research,2020-10-29,Hess Corporation,0.21879126566151777,0.37068116954631275,0.4105275625156032
4261,IR-439,MRO,Investment Research,2023-02-19,Marathon Oil Corporation,0.35617302508196896,0.1566978148702118,0.4871291611343622
4262,IR-4390,BP,Investment Research,2020-10-29,Reaffirming HOLD following 3Q20 results,0.06532347998158498,0.4875702458349141,0.4471062749454921
4263,IR-4391,BP,Investment Research,2020-10-28,BP p.l.c.,0.17681595694739372,0.3396698711439967,0.48351418413221836
4264,IR-4392,HES,Investment Research,2020-10-28,Hess Corporation,0.22359702591266897,0.2947085970081389,0.48169437381956315
4265,IR-4393,MPC,Investment Research,2020-10-28,MPC: A6 Report for 10/28/2020,0.03345379738935402,0.4594820349344185,0.5070641644831214
4266,IR-4394,VLO,Investment Research,2020-10-27,Valero Energy Corporation,0.1428652124789854,0.41546619766288334,0.4416685965326097
4267,IR-4395,VLO,Investment Research,2020-10-26,Reaffirming BUY following 3Q20 results,0.05566920848055319,0.366291000761769,0.578039809722792
4268,IR-4396,HES,Investment Research,2020-10-24,Hess Corporation,0.30276818252686,0.2887665154412389,0.408465300893618
4269,IR-4397,XOM,Investment Research,2020-10-24,Exxon Mobil Corporation,0.1155269377761417,0.5562174804508686,0.3282555786685811
4270,IR-4398,BP,Investment Research,2020-10-24,BP p.l.c.,0.20621929142405004,0.3124914299696684,0.48128927520969333
4271,IR-4399,TTE,Investment Research,2020-10-24,TOTAL SE,0.3039168915985262,0.26200313679873943,0.4340799925301005
4272,IR-44,COP,Investment Research,2024-03-23,ConocoPhillips,0.25882445379263824,0.2225922345597711,0.5185833066287968
4273,IR-440,MRO,Investment Research,2023-02-17,Marathon Oil Corporation,0.3682453347266548,0.15936479438096285,0.47238988760444856
4274,IR-4400,VLO,Investment Research,2020-10-24,Valero Energy Corporation,0.12550928290275967,0.4236650723306572,0.45082565112149015
4275,IR-4401,PSX,Investment Research,2020-10-24,Phillips 66,0.17183549176244176,0.3124656560556853,0.5156988409512183
4276,IR-4402,SHEL,Investment Research,2020-10-24,Royal Dutch Shell plc,0.18475277376744678,0.3610455433235449,0.45420167858109756
4277,IR-4403,MPC,Investment Research,2020-10-24,Marathon Petroleum Corporation,0.18269070072306526,0.4236997470466627,0.3936095587495301
4278,IR-4404,OXY,Investment Research,2020-10-24,Occidental Petroleum Corporation,0.17679995244466945,0.37210027084342745,0.4510997766138692
4279,IR-4405,VLO,Investment Research,2020-10-24,Valero Energy Corporation,0.12550928290275967,0.4236650723306572,0.45082565112149015
4280,IR-4406,MPC,Investment Research,2020-10-21,MPC: A6 Report for 10/21/2020,0.0359206868867789,0.4494984453277929,0.5145808567426035
4281,IR-4407,TTE,Investment Research,2020-10-17,TOTAL SE,0.2869728940593846,0.273102219654795,0.4399249100071542
4282,IR-4408,VLO,Investment Research,2020-10-17,Valero Energy Corporation,0.16115880923138726,0.38773136906739736,0.45110984208683175
4283,IR-4409,HES,Investment Research,2020-10-17,Hess Corporation,0.30866278159535593,0.29070526449423695,0.40063195458302897
4284,IR-441,DVN,Investment Research,2023-02-15,Devon Energy Corporation,0.38043645329566467,0.14641763218161133,0.473145916333629
4285,IR-4410,OXY,Investment Research,2020-10-17,Occidental Petroleum Corporation,0.20115857399804027,0.42323830410053853,0.37560311979369115
4286,IR-4411,PSX,Investment Research,2020-10-17,Phillips 66,0.18879596050828695,0.2971552417558782,0.5140488132396165
4287,IR-4412,XOM,Investment Research,2020-10-17,Exxon Mobil Corporation,0.12344498327001929,0.5465562852720419,0.32999873999506235
4288,IR-4413,SHEL,Investment Research,2020-10-17,Royal Dutch Shell plc,0.18338127604083104,0.3553482901633662,0.46127043061834927
4289,IR-4414,BP,Investment Research,2020-10-17,BP p.l.c.,0.19649468581466115,0.31646122180801983,0.4870440841597669
4290,IR-4415,MPC,Investment Research,2020-10-17,Marathon Petroleum Corporation,0.17769221563099158,0.4349747843419512,0.3873329952152239
4291,IR-4416,PSX,Investment Research,2020-10-17,Phillips 66,0.18879596050828695,0.2971552417558782,0.5140488132396165
4292,IR-4417,MPC,Investment Research,2020-10-17,Marathon Petroleum Corporation,0.17769221563099158,0.4349747843419512,0.3873329952152239
4293,IR-4418,HES,Investment Research,2020-10-17,Hess Corporation,0.30866278159535593,0.29070526449423695,0.40063195458302897
4294,IR-4419,SHEL,Investment Research,2020-10-17,Royal Dutch Shell plc,0.18338127604083104,0.3553482901633662,0.46127043061834927
4295,IR-442,EOG,Investment Research,2023-02-11,"EOG Resources, Inc.",0.2813006989243958,0.24861171479440397,0.470087595594426
4296,IR-4420,VLO,Investment Research,2020-10-17,Valero Energy Corporation,0.16115880923138726,0.38773136906739736,0.45110984208683175
4297,IR-4421,TTE,Investment Research,2020-10-17,TOTAL SE,0.2869728940593846,0.273102219654795,0.4399249100071542
4298,IR-4422,OXY,Investment Research,2020-10-17,Occidental Petroleum Corporation,0.20115857399804027,0.42323830410053853,0.37560311979369115
4299,IR-4423,XOM,Investment Research,2020-10-17,Exxon Mobil Corporation,0.12344498327001929,0.5465562852720419,0.32999873999506235
4300,IR-4424,BP,Investment Research,2020-10-17,BP p.l.c.,0.19649468581466115,0.31646122180801983,0.4870440841597669
4301,IR-4425,MPC,Investment Research,2020-10-15,MPC: A6 Report for 10/15/2020,0.034837013110518456,0.4426033113683973,0.5225597079843283
4302,IR-4426,PSX,Investment Research,2020-10-10,Phillips 66,0.16353733516815636,0.2990802740678191,0.5373823956275979
4303,IR-4427,MPC,Investment Research,2020-10-10,Marathon Petroleum Corporation,0.12815094739198685,0.47790964040905237,0.39393940702494645
4304,IR-4428,HES,Investment Research,2020-10-10,Hess Corporation,0.25300546388866174,0.293567188601527,0.4534273539773292
4305,IR-4429,SHEL,Investment Research,2020-10-10,Royal Dutch Shell plc,0.18730955746243982,0.3387459590483238,0.47394449822604656
4306,IR-443,PDCE,Investment Research,2023-02-11,"PDC Energy, Inc.",0.2511883991666966,0.3420525115604202,0.40675909134248894
4307,IR-4430,VLO,Investment Research,2020-10-10,Valero Energy Corporation,0.1894839534846445,0.34515279345214367,0.46536324897574055
4308,IR-4431,TTE,Investment Research,2020-10-10,TOTAL SE,0.32528064257520084,0.23034992479883573,0.4443694240249255
4309,IR-4432,OXY,Investment Research,2020-10-10,Occidental Petroleum Corporation,0.2105290785333828,0.3730154030123039,0.41645550257281255
4310,IR-4433,XOM,Investment Research,2020-10-10,Exxon Mobil Corporation,0.10274603771459725,0.5925109046511352,0.3047430696379807
4311,IR-4434,BP,Investment Research,2020-10-10,BP p.l.c.,0.21774383552838117,0.3621806835872121,0.42007547162938863
4312,IR-4435,XOM,Investment Research,2020-10-09,Fault Lines: How diverging oil and gas company strategies link to stranded asset risk,0.10918268339431032,0.07149173265838242,0.8193255837293382
4313,IR-4436,MPC,Investment Research,2020-10-07,MPC: A6 Report for 10/07/2020,0.03458898753992149,0.45935335755348206,0.5060576594301632
4314,IR-4437,PSX,Investment Research,2020-10-03,Phillips 66,0.17961382741729418,0.2833762818740474,0.5370098954687516
4315,IR-4438,MPC,Investment Research,2020-10-03,Marathon Petroleum Corporation,0.14318991721504265,0.4458782037513124,0.4109318878294693
4316,IR-4439,HES,Investment Research,2020-10-03,Hess Corporation,0.24862377754309112,0.30254587520741755,0.44883034295505947
4317,IR-444,COP,Investment Research,2023-02-11,ConocoPhillips,0.3347073002821869,0.14027552906837729,0.5250171672345864
4318,IR-4440,SHEL,Investment Research,2020-10-03,Royal Dutch Shell plc,0.1869108587065164,0.3436675278798622,0.46942160662044496
4319,IR-4441,VLO,Investment Research,2020-10-03,Valero Energy Corporation,0.18515973750294912,0.3487138430484467,0.4661264253987206
4320,IR-4442,TTE,Investment Research,2020-10-03,TOTAL SE,0.30305274033590274,0.26583234576837106,0.43111491028000326
4321,IR-4443,OXY,Investment Research,2020-10-03,Occidental Petroleum Corporation,0.1967148542110073,0.38823706279263687,0.41504808324144077
4322,IR-4444,XOM,Investment Research,2020-10-03,Exxon Mobil Corporation,0.1100214269115693,0.5898534720246162,0.3001250951654381
4323,IR-4445,BP,Investment Research,2020-10-03,BP p.l.c.,0.2208640594035387,0.3693463119561784,0.4097896317252889
4324,IR-4446,MPC,Investment Research,2020-09-30,MPC: A6 Report for 09/30/2020,0.035325429535337856,0.45820822566747665,0.5064663211149829
4325,IR-4447,PSX,Investment Research,2020-09-26,Phillips 66,0.1764082315688332,0.28635736565209097,0.5372343976050615
4326,IR-4448,MPC,Investment Research,2020-09-26,Marathon Petroleum Corporation,0.14088007600771058,0.4343535504821274,0.4247663804433412
4327,IR-4449,HES,Investment Research,2020-09-26,Hess Corporation,0.25357720819819307,0.2983219443509976,0.448100838292804
4328,IR-445,PXD,Investment Research,2023-02-11,Pioneer Natural Resources Company,0.3221663629843129,0.16597443617259464,0.5118592052410046
4329,IR-4450,SHEL,Investment Research,2020-09-26,Royal Dutch Shell plc,0.19812282459700808,0.3387519802679034,0.4631251785904169
4330,IR-4451,VLO,Investment Research,2020-09-26,Valero Energy Corporation,0.18745809146720502,0.36188549651867813,0.45065641765379244
4331,IR-4452,TTE,Investment Research,2020-09-26,TOTAL SE,0.3007340529276168,0.2699844043373185,0.4292815533630988
4332,IR-4453,OXY,Investment Research,2020-09-26,Occidental Petroleum Corporation,0.19646309404388854,0.3952893058426286,0.408247599770364
4333,IR-4454,XOM,Investment Research,2020-09-26,Exxon Mobil Corporation,0.09779550994022025,0.5898550700706741,0.31234941279722583
4334,IR-4455,BP,Investment Research,2020-09-26,BP p.l.c.,0.22111589938867837,0.36644120677374303,0.41244290163740516
4335,IR-4456,MPC,Investment Research,2020-09-25,MPC: A6 Report for 09/24/2020,0.03574210777878761,0.44683232637388365,0.517425569572619
4336,IR-4457,PSX,Investment Research,2020-09-19,Phillips 66,0.17355864515735042,0.288179984005789,0.5382613545904557
4337,IR-4458,MPC,Investment Research,2020-09-19,Marathon Petroleum Corporation,0.14210122813367182,0.45726234269224936,0.400636423068742
